company_id,ceo,city,company_name,company_type_dict,contact_address,country,found_year,geo,hq,incorporated,industry,intro,link_facebook,link_ins,link_linkedin,link_twitter,link_youtube,logo,operate_state_dict,postcode,province,staff_range
8d79afb6ab35a85fca4b95cff773a191,,Brooklyn,Conjure,Privately Held,"240 Kent Ave, Brooklyn, New York, 11249, US",United States,2017,us,"Brooklyn, New York",,"Technology, Information and Internet","At Conjure, we seek to help customers bridge the gap between the joy of having the homes they want, and the thankless expense and busy-work required to make that happen in the first place. Through our curated furniture rentals, we make it easy and affordable for customers to build a home that evolves with them during each phase of their lives. To make this vision a reality, we built a team of amazing individuals, designers, and venture investors and created a redefined rental platform for the home. We believe every home has its magic and are here to help our customers figure out how to bring it forth.",,https://www.instagram.com/_conjureco,https://www.linkedin.com/company/conjureco,https://www.twitter.com/conjure_co,,https://static.myflashinfo.com/image/9/3/3/9337d9b61ec014e15e39ec4924101b1f.jpeg,,,New York,11-50
7c63692aa6ac4b736febe70bd94a095b,,New York City,Conservation Job Board,Privately Held,"New York City, US",United States,,us,New York City,,"Technology, Information and Internet","The largest and most visited employment website in conservation, ecology, wildlife, forestry, marine biology, fisheries, environmental education, and relate fields. We help environmental employers hire great people. We help environmental professionals land great jobs.",,,https://www.linkedin.com/company/conservation-job-board,https://www.twitter.com/conservjobboard,,https://static.myflashinfo.com/image/4/4/1/441dee2da14bca03bef7dc9f679b7560.jpeg,,,New York,2月10日
42abafaaf08f1973a38fdb93588f0553,,Brooklyn,ControlShift Labs,Privately Held,,United States,,us,,,"Technology, Information and Internet","Members into leaders. Campaigns into movements.

ControlShift is the best software for putting people at the center of your campaigns with distributed events, local groups, and member-led petitions.",https://www.facebook.com/controlshiftlabs,,https://www.linkedin.com/company/controlshiftlabs,https://www.twitter.com/controlshiftlab,,https://static.myflashinfo.com/image/2/d/f/2dfbaff4ec69d70a771be03772dc9349.jpeg,,,New York,0-1
93422e149828f5eb4b65f8ef41ff4075,,New York City,Cook Social,Privately Held,"New York, New York City, New York, 10018, US",United States,2016,us,"New York City, New York",,"Technology, Information and Internet",Let's resume the quest for the culinary adventure anew!,https://www.facebook.com/joincooksocial,,https://www.linkedin.com/company/cook-social,https://www.twitter.com/join_cooksocial,,https://static.myflashinfo.com/image/e/b/8/eb87709f80b7c4f68c3f75718c0b208b.jpeg,,,New York,0-1
7bf31e319038ac803ab7ed708ff545e3,,Orchard Park,Core 101,Privately Held,"3221 Southwestern Blvd, Orchard Park, New York, 14127, US",United States,2012,us,"Orchard Park, New York",,"Technology, Information and Internet","Core101 has a simple goal when it comes to developing websites - we help our clients improve their bottom line. We do this with awesome design and branding while providing a user friendly content management system (CMS). It is not just about digital art on the web; it’s about attracting traffic, providing value, and ultimately giving the client a useful tool to build a successful business. In many instances we are the core of our client’s online business.

Our clients are generally small to mid size businesses. We have done work in many business sectors, including retail, finance, major league sports, manufacturing, fashion, technology and professional services. We provide our clients solutions for their everyday business needs.

We strive for perfection in everything we do, and there is nothing more important to us than our clients, so make sure to check out our work:

https://csva.com/
https://www.promarkinsurance.com/
https://floorcleanings.com/
http://nlcupc.com/
http://bluelanternlounge.com/
http://goldnham.com/
http://rpadams.com/",,,https://www.linkedin.com/company/core101-llc,,,https://static.myflashinfo.com/image/9/0/b/90b5cda3bb9bb39658cac5e70c7fa2e3.jpeg,,14202,New York,2月10日
62daf2d71ad77c13c7af7543b06ba4d4,,Ithaca,Cornell Society for Women in Business,Privately Held,"Cornell University, Ithaca, NY, 14853, US",United States,,us,"Ithaca, NY",,"Technology, Information and Internet","The Society for Women in Business (SWIB) is the largest undergraduate business organization for women at Cornell, connecting students of all majors with each other and with professional leaders in the business world. We aim to empower talented and intelligent women through education and experience. Through research projects, panels, speaker events, skill-building workshops, and networking events, our goal is to provide our members with the tools to help them advance both personally and professionally.",,https://www.instagram.com/cornellswib,https://www.linkedin.com/company/cornell-society-for-women-in-business,,,https://static.myflashinfo.com/image/7/f/e/7fe0686d1be0dd679899339eef00cf4b.jpeg,,,New York,51-200
946bb58c09b4cd99f41b7fc6e1887c97,,Brooklyn,Craft Coffee,Privately Held,"140 Metropolitan Ave, Brooklyn, New York, 11249, US",United States,2010,us,"Brooklyn, New York",,"Technology, Information and Internet","Craft Coffee brings you artisan coffee tasting boxes, delivered to your door monthly.

We start by hand-selecting super-premium coffees from small artisan roasters around the country. We gather up a group of industry experts and taste dozens of coffees. After some intense debates, only our absolute favorites make it into your monthly tasting box.

The coffee beans that we include in your coffee tasting box are not your regular grocery store varieties. These beans are painstakingly sourced and lovingly crafted into the perfect flavor profiles. Artisan hands and expert palates guide them into your cup.

Try a tasting box today at http://craftcoffee.com!",https://www.facebook.com/craftcoffee,https://www.instagram.com/craftcoffee,https://www.linkedin.com/company/craftcoffee,https://www.twitter.com/craftcoffee,,https://static.myflashinfo.com/image/b/f/3/bf3e5691f7609debfa8891509e6e9441.jpeg,,,New York,2月10日
6073d977933d83fa88ded7a5f4378a5b,,New York City,Creative Croissant LLC,Privately Held,"379 Washington Blvd., New York City, New York, 10012, US",United States,2014,us,"New York City, New York",,"Technology, Information and Internet","Highly specialized developers are hard to find in the United States, particularly in insatiable markets such as New York City and Silicon Valley.

Creative Croissant, LLC is a startup agency that provides high-potential ventures with web and mobile development services including front-end, back-end, project management, database management, and user experience design consulting",,,https://www.linkedin.com/company/creative-croissant-llc,,,https://static.myflashinfo.com/image/e/6/0/e60f01c2ce83f4ac7683f76187cf60c7.jpeg,,,New York,2月10日
934f206d1424b2cf0db5fada54c8dbd3,,New York City,Crosby Industries,Privately Held,"Manhattan, New York City, US",United States,2016,us,New York City,,"Technology, Information and Internet","Crosby Industries, ""Crosby""?, is the pseudo-name of a new company tasked with reviving one of the oldest industries in the world in a new way.

We were brought to life in New York City, and now based somewhere between Australia and Europe.

Launching soon.",,,https://www.linkedin.com/company/crosby-industries,,,https://static.myflashinfo.com/image/7/7/2/772a8300689ddb6903ce18b152556a0e.jpeg,,,New York,2月10日
3b0d8d26676c73d006ee0be525856aa9,,Brooklyn,CrowdsUnite,Privately Held,"1230 AVENUE Y APT B14, Brooklyn, New York, 11235, US",United States,2012,us,"Brooklyn, New York",,"Technology, Information and Internet","CrowdsUnite is the world's largest crowdfunding review site. We connect individuals, small businesses and start-ups with crowdfunding platforms to find the best online funding for their goal. Users can post reviews, read articles and compare crowdfunding sites all from our website. CrowdsUnite also provides crowdfunding educational and consultation services.

There are over 700 crowdfunding platforms globally which includes Equity, Debt, Donation, and Reward based platforms. New ones are created every day for specific industry, region, or demographic. CrowdsUnite organizes and categorizes all of these platforms to simplify the overly complicated crowdfunding process. Our goal is to be the ultimate resource for anyone seeking online funding.

CrowdsUnite educates the public about crowdfunding and connects crowdfunding enthusiasts and professionals both on and off line. We offer networking and educational classes in New York City every month.",,,https://www.linkedin.com/company/crowdsunite,,,https://static.myflashinfo.com/image/1/8/2/1827f87249ced046b01dd9b16502a6d6.jpeg,,,New York,2月10日
564c38bdda0f8a16d5f5196fd471a14c,,Yaphank,Crystal Realm Designs,Self-Employed,"1 Bartlett Commons, Yaphank, NY, 11980, US",United States,2008,us,"Yaphank, NY",,"Technology, Information and Internet","Crystal Realm Designs was dreamt up by Jessica Sullivan in 2008. Feeling slighted and stagnated by the struggling job market, Jessica, a budding web designer and programmer, was looking for alternatives to keep herself on top of the latest in her field. It was proposed to her in the past to do some web design and programming work on the side, but had never come to the forefront until then. Recently coming up with a first design for DNT Auto Accessories, Jessica has since picked up and begun working on ideas for the Virginia Renaissance Faire, Enerac and Boomer-Living.com. She likes to keep the designs simple and elegant, with functional and easy-on-the-eyes colors that give a site a professional feel while keeping it fresh and up on the latest design trends. She will match existing logos and layouts, or create new ones from scratch.",https://www.facebook.com/crystalrealmdesigns,,https://www.linkedin.com/company/crystal-realm-designs,https://www.twitter.com/crystalrealmdes,,https://static.myflashinfo.com/image/7/5/0/750fd37bf5706d8b569e02d74a7dec0b.jpeg,,,New York,0-1
36d4dc65cbde08d6ebdf5a39ce2f6040,,Pittsford,Crystal Website Hosting and Development,,"24 Trowbridge Trail, Pittsford, NY, 14534, US",United States,2009,us,"Pittsford, NY",,"Technology, Information and Internet","We provide web hosting, web design and web development services. We have competitive rates on hosting packages that suit your needs including SSL Certificates, Free Installation of common tools like WordPress Blogs, Image Gallery, Shopping Carts and Wikis.",,,https://www.linkedin.com/company/crystal-website-hosting-and-development,,,https://static.myflashinfo.com/image/a/9/a/a9acfcb285d611040496c98b84827972.jpeg,,,New York,2月10日
2b9accf6d8539c706f50db0b8c72d887,,New Paltz,CSRHub LLC,Privately Held,"PO Box 28, New Paltz, New York, 12561, US",United States,2007,us,"New Paltz, New York",,"Technology, Information and Internet","CSRHub is the world’s largest Corporate Social Responsibility (CSR) ratings and information database. We provide transparent access to the corporate Environment, Social, and Governance (ESG) performance metrics of 18,000 companies from 136 industries in 132 countries. Our Big Data platform uses a patented algorithm to aggregate, normalize and weight CSR/ESG metrics from over 500 sources to produce a unique consensus signal on corporate non-financial performance.

Through subscriptions at multiple price points, we serve corporations, consultants, analysts, academics and NGOs. We resell reports, training and consulting. We sell data to our partners for integration into their products, using our API platform.

Specialties:
Corporate Social Responsibility ratings, CSR, ESG, Sustainability, environment, governance, employees, community",https://www.facebook.com/pages/csrhub/361089108901,,https://www.linkedin.com/company/csrhub-llc,https://www.twitter.com/csrhub,,https://static.myflashinfo.com/image/4/6/f/46f28d341f668b03e52ee16dabd8f36e.jpeg,,,New York,2月10日
24be98234b7d9be78bc75638ad6bd97d,,Amherst,Cybercartel International,,,United States,2002,us,"North Tonawanda, NY",,"Technology, Information and Internet",,https://www.facebook.com/cybercartel-international-inc-118629295008849,,https://www.linkedin.com/company/cybercartel-international,,,https://static.myflashinfo.com/image/c/5/5/c551ae47eec42226b332febf2f28e8d1.jpeg,,,New York,11-50
87d5ae23fe4f18487619d25398fafe43,,West Hempstead,Dan Sokolow Consulting,Privately Held,"Roosevelt Blvd, West Hempstead, New York, 11552, US",United States,2016,us,"West Hempstead, New York",,"Technology, Information and Internet","Dan Sokolow Consulting is a full-service content strategy practice focusing on end-to-end content development, deployment and measurement. Over the last 20 years we’ve worked with companies of all sizes to plan and execute video/audio productions, websites and social media efforts to maximize return on the investment of time and money. Our expertise lies in finding the right technology and the proper methodologies to deliver the results you need.",,,https://www.linkedin.com/company/dan-sokolow-consulting,https://www.twitter.com/dansokolow,,https://static.myflashinfo.com/image/e/d/a/eda86e7ec13293cd7f85a9d36b14507d.jpeg,,,New York,0-1
29c52a7262be2bcdde9ce0f22069a5e0,,New York City,Dark Charm,Privately Held,"New York City, New York, 11222, US",United States,2015,us,"New York City, New York",,"Technology, Information and Internet",The digital masterminds at Dark Charm fuse a bold approach to design and development with artistic flourish and technical chops. We partner with innovative tech companies and creative agencies that need help transferring pioneering ideas from their imaginations into the world,,,https://www.linkedin.com/company/dark-charm,,,https://static.myflashinfo.com/image/9/e/6/9e6cc8c68614f290b731caaeee53c109.jpeg,,,New York,2月10日
6fae6e72a26b402964bc8803df15f9ea,,Brooklyn,"Datavized Technologies, Inc.",Privately Held,"254 Wythe Ave, Brooklyn, New York, 11249, US",United States,2015,us,"Brooklyn, New York",,"Technology, Information and Internet","Datavized Technologies Inc is a software company based in NYC specialized in data-driven products and services, custom tools and 3D experiences for the mobile web. Datavized develops 100% web-based tools that enable individuals and businesses to effortlessly create and distribute compelling digital content. The company’s suite of products include immersive audio and visual applications that work cross-browser and cross-platform; including desktop, mobile, tablet and with virtual and mixed reality headsets.

Our WebXR technology Geometric is built from the ground up for VR/AR as the first affordable 3D display. Easily publish immersive VR as a Web page, share as Tweet or embed as an iFrame.

Highlights:

2018: Winner of a Journalism360 Award, a joint initiative of the John S. And James L. Knight Foundation, Google News Initiative and the Online News Association.

Commissioned by Google News Lab to build two web-based software tools for data. The first, Morph, launched in September 2018. The second will be released in early 2019.

2017: Accepted to the Play Labs VR/AR/AI Accelerator Program at Massachusetts Institute of Technology (MIT).

2016: Selected by the New York City Economic Development Corporation (NYCED) and the Mayor’s Office of Media and Entertainment (MOME) as the exclusive start-up to announce the City’s City’s plans to create the first publicly funded VR/AR lab in the country. Datavized co-founders presented and provided a VR/AR demo for City officials, technology stakeholders and attending media. Press coverage of the launch was covered in Fortune, Crain’s New York Business, Politico, DNAinfo, amNY and New Tang Dynasty TV. Accepted into the 9th vintage of the FirstGrowthVC Accelerator Program, NYC.",,,https://www.linkedin.com/company/datavized,,,https://static.myflashinfo.com/image/3/2/a/32a43b9479f143e069af8ed1a3d0ee2c.jpeg,,,New York,2月10日
5071fb723773f0905e03893488492c49,,Rye,"DataWagon, LLC",Privately Held,"3 Mead Pond Lane, Rye, NY, 10580, US",United States,2014,us,"Rye, NY",,"Technology, Information and Internet","Dedicated Servers, Network Infrastructure, BGP Anycasted Enterprise level DDoS protection, Colocation, Virtualization, and much more!",,,https://www.linkedin.com/company/datawagon-llc,https://www.twitter.com/datawagon,,https://static.myflashinfo.com/image/9/a/d/9ad9ad65723be59f55f572c1e56e1d01.jpeg,,,New York,2月10日
4aeecd79ad6b94cd0d923444fe2b7378,,New City,DealRay,Privately Held,,United States,2014,us,,,"Technology, Information and Internet","DealRay delivers instant alerts for incredible airfare and travel deals.

Our mission is to help people travel to amazing destinations for less than they ever thought possible.",https://www.facebook.com/dealray,,https://www.linkedin.com/company/dealray,https://www.twitter.com/dealray,,https://static.myflashinfo.com/image/b/b/8/bb824fe690c0d3f74bc1a2d50c3792e8.jpeg,,,New York,0-1
8e01f0a32ae96ea02aed462f855c1181,,Brooklyn,Decentralized Impact Incubator 2018,Nonprofit,"49 Bogart St, Brooklyn, New York, 11206, US",United States,2017,us,"Brooklyn, New York",,"Technology, Information and Internet","The Decentralized Impact Incubator is a 6-week program to ideate and prototype blockchain-based solutions to global social and environmental challenges. During the period, participants from around the world will gather to form teams, design business models, draft proposals and code. Teams need to pass through weekly checkpoints and are guided by mentors throughout the process. Winning projects will receive grants to support continued development.

The scope of these challenges includes early-stage ideas for a product/solution, innovative business models, a timeline for sustained development, and if possible, a prototype, but not continuations of projects that are already beyond testing phase.

Decentralized Impact Incubator is supported by members of the Blockchain for Social Impact Coalition (BSIC) https://www.blockchainforsocialimpact.com/ 
__

Tracks for 2018
?  Hardware
?  Democracy
?  Agriculture
?  Refugees 

__

Your Deliverables
?  Weekly checkpoints
?  White Paper (optional)
?  5-min video demo, showing:
    -  A description of your early stage idea: The challenge of your choice and the overview of your solution.
    -  An explanation of your business model: How does your solution create value and be financially sustainable?
    -  Prototype / Proof-of-concept: A minimum viable product that captures how your product functions.
    -  A timeline for sustained development: Roadmap for project's growth beyond the scope of the incubator.

__

For more details, please visit https://www.blockchainforsocialimpact.com/incubator",https://www.facebook.com/ethereum4impact,https://www.instagram.com/ethereum4impact,https://www.linkedin.com/company/decentralized-impact-incubator,https://www.twitter.com/greennfts,,https://static.myflashinfo.com/image/a/1/8/a1823cef5307c7fd964fd5e5dc66eeef.jpeg,,,New York,2月10日
8f5a7d40cc6d4014cf798cbb71f9bdd8,,New York City,Deskmates,Privately Held,"New York City, New York, 10028, US",United States,2019,us,"New York City, New York",,"Technology, Information and Internet",Deskmates is a private social network for co-working spaces that encourages member communication and collaboration. Deskmates builds happier and more productive co-working communities.,https://www.facebook.com/deskmates.me,,https://www.linkedin.com/company/deskmates,https://www.twitter.com/deskmateshq,,https://static.myflashinfo.com/image/3/3/7/337add424ec943797e53e86f75ce5c72.jpeg,,,New York,2月10日
38c97732a7b4973463a2b193dc525239,,Manhattan,Dialtone Labs Inc,Privately Held,"Manhattan, New York, US",United States,,us,"Manhattan, New York",,"Technology, Information and Internet","Dialtone is a Communication Marketplace where each person sets a price per minute to receive calls and a price per message. Then you earn $$ when people contact you related to topics you add to your profile, your profession or company, your school, your travel experiences, your hobbies, you can add whatever you like - the possibilities are endless :)",,,https://www.linkedin.com/company/dialtone-labs-inc,,,https://static.myflashinfo.com/image/1/1/a/11a3c0aa3f131d8cf727db1bd4665c06.jpeg,,,New York,0-1
8814095132f3063fba741eeb89046df0,,Buffalo,Diamond Eye Design & Development,Self-Employed,"Main Street, Buffalo, NY, 14202, US",United States,2017,us,"Buffalo, NY",,"Technology, Information and Internet","Freelance web design and development agency with a passion for interaction design and focus on craftsmanship.

In addition to providing Web Design Services, we consult, develop, and implement compelling Web-Based Solutions for our clients.",,,https://www.linkedin.com/company/diamond-eye-design-development,,,https://static.myflashinfo.com/image/6/a/6/6a6b8094752e06c8dd22c82c4351a675.jpeg,,,New York,1employee
446a165607a8fb072191c66fc43a1618,,Fairport,"DigeratiNY, LLC",Privately Held,"Fairport, US",United States,1995,us,Fairport,,"Technology, Information and Internet","Digerati Designs provides custom technology solutions for our clients. No two customers are the same or have the identical technology demands. We look at your needs and propose specific solutions.

Digerati mainly focuses on web technologies to produce advanced, dynamic web sites and applications.",,,https://www.linkedin.com/company/digerati-designs-llc,,,https://static.myflashinfo.com/image/2/b/5/2b58d94b1bf25b7ebd2ef06b5d4a0d08.jpeg,,,New York,0-1
23414a6aacbb75b69e341cccfe595688,,Peekskill,Digital Cubed,Privately Held,"1000 N Division St, Peekskill, New York, 10566, US",United States,2005,us,"Peekskill, New York",,"Technology, Information and Internet",,,,https://www.linkedin.com/company/digitalcubed,,,https://static.myflashinfo.com/image/6/c/4/6c439867b7e6207563dcf8468e8aff72.jpeg,,,New York,2月10日
6396d91acf437f439402a7b5381e7f28,,Brooklyn,Jop Inc,Privately Held,"20 Jay St, Brooklyn, New York, 11201, US",United States,2015,us,"Brooklyn, New York",,"Technology, Information and Internet","Jop is a lifestyle app connecting independent service professionals to customers nearby. Whatever you need, help comes right to your doorstep.

Founders are two well-known French and US web entrepreneurs with successful and established public track records.

Jop is currently available in New York City.",,,https://www.linkedin.com/company/digital-pelican,,,https://static.myflashinfo.com/image/0/2/2/022aba133c5b0e732847599af05f2f10.jpeg,,,New York,51-200
61f636bf53858ea274fbfe472d90ab13,,East Hampton,"Digital Prophets Network, LLC (DPN)",Privately Held,"East Hampton, NY, 11937, US",United States,2009,us,"East Hampton, NY",,"Technology, Information and Internet","Who We Are:
Founded by ecommerce industry pioneer Elaine Rubin, Digital Prophets Network (DPN) is a practitioner-led, customer-centric advisory firm focused on helping retailers & brands adapt, transform and accelerate digital retail growth. Through our highly curated Network of digital & retail superstars, we provide strategic consulting, executive placement, interim management & staffing and advisory services in all specialty areas within the consumer journey and brand experience: ecommerce, mobile, stores, digital AND traditional sales & marketing channels.

DPN’s mission is to help our clients make smart, informed, data driven business decisions at any and every stage of their growth plan and customer’s journey. Our Approach:
We are a boutique firm, operating as a trusted extension of your team, joining our expertise with yours to build actionable plans that drive real results. Our approach is grounded in proven  proprietary methodologies for diagnosing channel-specific and enterprise-wide requirements, programs and organization. * We dialogue to learn your business and assess where you want to be. * We customize every engagement based on your needs and goals at each stage of your business.
* We handpick each team member for their knowledge and unique expertise. * We orchestrate talent & experience to bring unique value to your business.
* We staff from our network of 200+ specialists and industry insiders in exactly the way that makes sense for your business.

Our Network of Experts:
Our Network of digital and retail elite has the skills and know-how to solve any problem or question. Prophets have applied to the network, met DPN’s high standards, demonstrated depth of expertise in their discipline, and are available on demand. When you hire DPN, you work with practitioners & operators who have built and managed direct, digital, retail and ecommerce businesses.",,,https://www.linkedin.com/company/digital-prophets-network-llc,,,https://static.myflashinfo.com/image/2/9/1/2911708e7df35f1e3bc996e3e066f9b4.jpeg,,,New York,2月10日
22b965640eb68b604fba87a41bddd14d,,Rochester,Digsby,Privately Held,"125 Tech Park Dr, Rochester, New York, 14623, US",United States,,us,"Rochester, New York",,"Technology, Information and Internet",Digsby = IM + Email + Social Networks,,,https://www.linkedin.com/company/digsby-dotsyntax-llc-,,,https://static.myflashinfo.com/image/9/1/5/915efacc2283be2bd5818c79ba27a45a.jpeg,,,New York,0-1
638e47fb84012b2d0b4663ba76f0a9f7,,Rye Brook,Doctors Internet LLC,Privately Held,"800 Westchester Ave, Rye Brook, New York, US",United States,2010,us,"Rye Brook, New York",,"Technology, Information and Internet","DoctorsInternet.com is a company Run by Doctors for Doctors specializing in website design and marketing. Our mission is to help health professionals drive relevant, specialty specific, local traffic to their websites making it easier for both their existing patients and more importantly new patients to find them.

Our goal is to manage a doctor's website and how the site is marketed for a reasonable monthly fee, which will be paid for many times over by the new patients they acquire, so that doctors can spend their time on what they do best which is treating their patients.",,https://www.instagram.com/doctorsinternet,https://www.linkedin.com/company/doctors-internet-llc,,,https://static.myflashinfo.com/image/8/2/d/82d68298380ea3c21b80d5cd5227d002.jpeg,,,New York,11-50
58ec7b8df2638d7a1b92103ea5f7d10e,,Ronkonkoma,"Digital Resource House, Inc.",Public Company,"3555 Veterans Memorial Highway, Ronkonkoma, NY, 11779, US",United States,1968,us,"Ronkonkoma, NY",,"Technology, Information and Internet","DRH Local Search Marketing is a full service, inbound marketing firm that creates robust campaigns to drive business leads to our clients. Our core competencies include:  Website Design & Development, Search Engine Optimization, Search Engine Marketing, Social Media, Direct Mail, Yellow Pages Advertising, Digital Display Campaigns and Marketing Partnerships. We bring all these together and track lead generation with our own proprietary econometric model that helps businesses determine the return on their investment.
DRH has been serving it's client base for over 45 years!",https://www.facebook.com/donaldrharveyinc,,https://www.linkedin.com/company/donald-r-harvey-inc-,,,https://static.myflashinfo.com/image/7/b/6/7b6566947c09213a9a3b68d2e0d5989f.jpeg,,,New York,2月10日
4d0b23f83e4ca2e26497ff7910553f77,,Brooklyn,Dorsia.io,Privately Held,"195 Plymouth St, Brooklyn , NY, 11201, US",United States,2016,us,"Brooklyn , NY",,"Technology, Information and Internet","Dorsia finds the places everybody wants to be before everyone wants to be there.

We only have so much time on this planet. Any time wasted going to the wrong place for the wrong reason or sifting through useless reviews and out-of-date travel guides is a terrible, terrible thing. That's why we created Dorsia. The indisputable city guide with non-stop reconnaissance of the places in the world you actually want to be. Our machine learning technology leads our editors to the latest trends and burgeoning spots — From the highbrow to the lowbrow, the classic to the downright questionable; The lesser known to the beautiful spots hiding in plain sight",https://www.facebook.com/dorsiaio,,https://www.linkedin.com/company/dorsia,https://www.twitter.com/dorsia_io,,https://static.myflashinfo.com/image/9/6/9/9690ef8ddec4b50365c7dbe5c38ab117.jpeg,,,New York,2月10日
7143a63bfcdfabd1444e9efff4caf807,,New York City,Dormi,Privately Held,"New York City , New York, US",United States,2017,us,"New York City , New York",,"Technology, Information and Internet","Dormi is a mobile-enabled ordering/pick-up platform designed and implemented exclusively by students, with students’ best interests perpetually in mind as well as at heart, and ultimately made for students to optimize their most precious resources of time and money while in academia. Get updates on progress and app launch date: 
www.dormiapp.com",,,https://www.linkedin.com/company/dormiapp,,,https://static.myflashinfo.com/image/1/d/1/1d1ac17f1f95c8c1413473ec70b3a470.jpeg,,,New York,11-50
3d92b59add58578ef598295b4a719265,,Massapequa,Dr. Leonardo? Interactive,Privately Held,"4230 Merrick Rd, Massapequa, New York, 11758, US",United States,2013,us,"Massapequa, New York",,"Technology, Information and Internet","Dr. Leonardo is an eHealth Internet Presence Platform featuring an automated SaaS profile-sitebuilder designed exclusively for healthcare.

Physicians, dentists, pharmacies, physical medicine specialists, veterinarians and related healthcare professionals use Dr. Leonardo to create their personal professional Internet profiles [PROVIDER-Sites], while practices use Dr. Leonardo to create and manage the professional websites of their clinics. PROVIDER-Sites rank above online provider-directories and are highly-effective tools for personal branding and professional reputation management.

PROVIDER-Sites for Individuals feature:

Online Appointment Scheduling
Integrated EHR Patient Portal Access
Patient Education for 8,800+ Health Conditions, Treatments and Procedures with 6,000+ Clinical Illustrations and Photographs
Auto ‘Add-to-Contacts’
Option for local telephone number acquisition with auto-forwarding for appointments
Auto-creation with Google My Business
Social Media Connectivity
Patient / Visitor Behavior Analytics
Provider biographical information – hospital affiliations, medical education – are created instantly from public and private databases. Editing tools allow subscribers to personalize their Profile-Sites including patient education content with their own photography and images. Professional policies, accepted insurance plans and other information are added in seconds.

PRACTICE-Sites for Clinics feature:

1,000+ Customizable Healthcare Themes (average of 18-24 per specialty)
Customizable Design Themes for Dental, Medical and Animal Health
Full Mobile Optimization and Responsive Designs
Automated Search Engine Optimization
SEO Master Tools for Outside Digital Marketing Agencies
HIPAA-Compliant Provider-Patient Communications
All features listed as PROVIDER-Sites

Dr. Leonardo Marketplace for outside services:

HIPAA-Compliant Email
Patient Reviews & Five-Star Ratings
Appointment Services
Online Chat
Traditional SEO, SEM, Social Media Agencies",https://www.facebook.com/drleonardointeractive,,https://www.linkedin.com/company/dr-leonardo,https://www.twitter.com/dr__leonardo,,https://static.myflashinfo.com/image/c/2/e/c2e26f40ffebd0fbac089e8e5733e56f.jpeg,,,New York,2月10日
781511214c3a501cf99201e77e8b730b,,Manhattan,Dreamstr Network,Privately Held,"511 Avenue of the Americas, Manhattan, New York, 10011, US",United States,2013,us,"Manhattan, New York",,"Technology, Information and Internet","Dreamstr.net is a community collaborative multinetwork that's built on trust and rewards its users for helping others reach their goals and dreams. Members can team up with professionals or others with the same interest. Dreamstr guides all the users to acquire new knowledge and learn competent skills, give or receive charitable help, establish business or personal relationships - all from a single profile and from one place.",https://www.facebook.com/andreykopot,,https://www.linkedin.com/company/dreamstr-network,https://www.twitter.com/@twitter,https://www.youtube.com/user/dreamstrnet,https://static.myflashinfo.com/image/a/0/5/a0560c8eeeb132bc5166bab7e91c36be.jpeg,,,New York,2月10日
878f6d4a42a657f4eacf67e93f2c6a84,,Honeoye Falls,Dunne Distribution,Privately Held,"165 Taylor Road, Honeoye Falls, NY, 14472, US",United States,2015,us,"Honeoye Falls, NY",,"Technology, Information and Internet",Dunne Distribution is a US-based electronic commerce company. The etailer offers a wide range of merchandise and specializes in bringing innovative products to online marketplaces.,,,https://www.linkedin.com/company/dunnedistribution,,,https://static.myflashinfo.com/image/4/b/1/4b1e51ad589cf8313716da579c5e3368.jpeg,,,New York,2月10日
81de5a3cdb881b200e546b1254304216,,Brooklyn,e-Storeinfo Inc.,Privately Held,,United States,2015,us,"Brooklyn, New York",,"Technology, Information and Internet","E-Storeinfo is dedicated to providing unmatched business development and reputation management tools.

Our team helps e-commerce businesses manage their online reputation across the web to improve conversion rates by up to 100%. We utilize a revolutionary algorithm to process and evaluate business data based on predetermined performance metrics including: volume of orders, shipping and cancellation rates. The services offered by our platform include all of the following and more:
*Unbiased performance based results
*Management of basic company's profile info
*Improvement of online reputation
*Effective Marketing tools 
*Customer satisfaction survey
*Review by industry's expert
*Respond to reviews publicly & resolution center",https://www.facebook.com/estoreinfo,,https://www.linkedin.com/company/e-storeinfo-inc.,,,https://static.myflashinfo.com/image/9/c/1/9c147922c1ea73b9bffd79c13b7c0429.jpeg,,,New York,0-1
990d3051d92fea759dd92a54e47be5d0,,Syracuse,eKamria,,"317 Clover Ridge Drive, Syracuse, New York, 13206, US",United States,2011,us,"Syracuse, New York",,"Technology, Information and Internet","EKamria works with small and mid-size businesses and nonprofits on their Internet marketing needs -- website design and development, social media and email marketing, and content development.

We will not try to impress you with marketing and technology buzzwords. We will work closely with you to find out what you need and figure out the best way to do it.

We develop websites for businesses without the technical expertise to take on the web on their own. And, we guard their investment by insuring the website can grow and change along with their business.

We specialize in Joomla!, the award-winning content management system, selected for its flexibility and versatility as well as the ease-of-maintenance it provides to our customers. We assist with graphics, content, layout and design, domain registration and hosting. And we can help integrate your website into your overall marketing.",,,https://www.linkedin.com/company/ekamria,,,https://static.myflashinfo.com/image/a/9/3/a93e36decf4339876e74cf226a05340c.jpeg,,,New York,0-1
2658d553c52c623a5fa2773556f61bd9,,Pittsford,Electran Corp,,"15 Fishers Rd, Pittsford, NY, 14534, US",United States,,us,"Pittsford, NY",,"Technology, Information and Internet",,,,https://www.linkedin.com/company/electran-corp,,,,,13057,New York,2月10日
